Ticker,Benefit Category,Benefit Description,desc_lower,cat_lower,Screen,IconName
AMAT,Transportation,Company Shuttle,company shuttle,transportation,transportation,shuttle
AMAT,Other,Donation Match,donation match,other,other,
AMAT,Other,Corporate Library,corporate library,other,other,
ARM,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance,accidental death and dismemberment (ad&d) insurance,"insurance, health, & wellness",insurance,AD&D
ARM,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
ARM,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
ARM,"Insurance, Health, & Wellness",Gym On-Site $300,gym on-site $300,"insurance, health, & wellness",office,gym3
ARM,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
ARM,"Insurance, Health, & Wellness",Health Savings Account (HSA),health savings account (hsa),"insurance, health, & wellness",other,
ARM,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
ARM,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child2
ARM,"Insurance, Health, & Wellness",On-Site Fitness Classes,on-site fitness classes,"insurance, health, & wellness",office,gym3
ARM,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child2
ARM,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
ARM,"Insurance, Health, & Wellness",Sabbatical,sabbatical,"insurance, health, & wellness",other,
ARM,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
ARM,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
ARM,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
ARM,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement,gym / wellness reimbursement,"insurance, health, & wellness",office,gym3
ARM,"Insurance, Health, & Wellness",Free Lunch,free lunch,"insurance, health, & wellness",food,lunch
ARM,"Insurance, Health, & Wellness",Free Snacks $730,free snacks $730,"insurance, health, & wellness",food,snack
ARM,Home,Immigration Assistance,immigration assistance,home,other,
ARM,Home,Relocation Bonus,relocation bonus,home,other,
ARM,Home,Remote Work,remote work,home,other,
ARM,Financial & Retirement,401k,401k,financial & retirement,office,roth3
ARM,Financial & Retirement,Mega Backdoor Roth,mega backdoor roth,financial & retirement,office,roth3
ARM,Financial & Retirement,Roth 401k,roth 401k,financial & retirement,office,roth3
ARM,Financial & Retirement,Flexible Spending Account (FSA),flexible spending account (fsa),financial & retirement,office,roth3
ARM,Perks & Discounts,Learning and Development,learning and development,perks & discounts,office,tuition
ARM,Transportation,Bikes on Campus,bikes on campus,transportation,transportation,bike
ARM,Transportation,Company Shuttle,company shuttle,transportation,transportation,shuttle
ARM,Other,Donation Match,donation match,other,other,
ARM,Other,Volunteer Time Off,volunteer time off,other,other,
COST,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
COST,"Insurance, Health, & Wellness",On-Site Mother's Room,on-site mother's room,"insurance, health, & wellness",office,child3
COST,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
COST,"Insurance, Health, & Wellness",Gym On-Site $300,gym on-site $300,"insurance, health, & wellness",office,gym2
COST,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
COST,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
COST,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
COST,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
COST,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
COST,"Insurance, Health, & Wellness",Gym Discount,gym discount,"insurance, health, & wellness",office,gym2
COST,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance,accidental death and dismemberment (ad&d) insurance,"insurance, health, & wellness",insurance,AD&D
COST,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
COST,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
COST,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child3
COST,Home,Bereavement Leave,bereavement leave,home,other,
COST,Home,Military Leave,military leave,home,other,
COST,Financial & Retirement,401k,401k,financial & retirement,office,roth2
COST,Financial & Retirement,Employee Stock Purchase Program (ESPP),employee stock purchase program (espp),financial & retirement,office,roth2
COST,Perks & Discounts,Employee Discount,employee discount,perks & discounts,other,
COST,Perks & Discounts,Tuition Reimbursement,tuition reimbursement,perks & discounts,office,tuition
COST,Other,Volunteer Time Off,volunteer time off,other,other,
COST,Other,Donation Match,donation match,other,other,
ISRG,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
ISRG,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child3
ISRG,"Insurance, Health, & Wellness",On-Site Mother's Room,on-site mother's room,"insurance, health, & wellness",office,child3
ISRG,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
ISRG,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance,accidental death and dismemberment (ad&d) insurance,"insurance, health, & wellness",insurance,AD&D
ISRG,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
ISRG,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
ISRG,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
ISRG,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
ISRG,"Insurance, Health, & Wellness",Health Savings Account (HSA),health savings account (hsa),"insurance, health, & wellness",other,
ISRG,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
ISRG,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
ISRG,"Insurance, Health, & Wellness",Gym Discount,gym discount,"insurance, health, & wellness",office,gym1
ISRG,Home,Remote Work,remote work,home,other,
ISRG,Financial & Retirement,Employee Stock Purchase Program (ESPP),employee stock purchase program (espp),financial & retirement,office,roth2
ISRG,Financial & Retirement,Flexible Spending Account (FSA),flexible spending account (fsa),financial & retirement,office,roth2
ISRG,Perks & Discounts,Learning and Development,learning and development,perks & discounts,office,tuition
ISRG,Perks & Discounts,Tuition Reimbursement,tuition reimbursement,perks & discounts,office,tuition
ISRG,Perks & Discounts,Employee Discount,employee discount,perks & discounts,other,
ISRG,Transportation,Bikes on Campus,bikes on campus,transportation,transportation,bike
ISRG,Other,Parents Support,parents support,other,other,
ISRG,Other,Identity Restoration Services,identity restoration services,other,other,
ISRG,Other,Donation Match,donation match,other,other,
BKNG,"Insurance, Health, & Wellness","Free Lunch $2,600","free lunch $2,600","insurance, health, & wellness",food,lunch
BKNG,"Insurance, Health, & Wellness",Health Savings Account (HSA),health savings account (hsa),"insurance, health, & wellness",other,
BKNG,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child3
BKNG,"Insurance, Health, & Wellness",On-Site Mother's Room,on-site mother's room,"insurance, health, & wellness",office,child3
BKNG,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
BKNG,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
BKNG,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
BKNG,"Insurance, Health, & Wellness",Free Snacks $730,free snacks $730,"insurance, health, & wellness",food,snack
BKNG,"Insurance, Health, & Wellness",Gym Discount,gym discount,"insurance, health, & wellness",office,gym1
BKNG,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
BKNG,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
BKNG,"Insurance, Health, & Wellness",Gender Neutral Bathrooms,gender neutral bathrooms,"insurance, health, & wellness",other,
BKNG,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
BKNG,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
BKNG,Home,Relocation Bonus,relocation bonus,home,other,
BKNG,Home,Company Phones,company phones,home,office,phone1
BKNG,Financial & Retirement,"401k $3,600","401k $3,600",financial & retirement,office,roth1
BKNG,Perks & Discounts,Tuition Reimbursement,tuition reimbursement,perks & discounts,office,tuition
BKNG,Perks & Discounts,Employee Discount,employee discount,perks & discounts,other,
BKNG,Transportation,Bikes on Campus,bikes on campus,transportation,transportation,bike
BKNG,Transportation,Transport allowance,transport allowance,transportation,transportation,transport
BKNG,Other,Pension Plan,pension plan,other,other,
XEL,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
XEL,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
XEL,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
XEL,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
XEL,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child3
XEL,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
XEL,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
XEL,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
XEL,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
XEL,"Insurance, Health, & Wellness",Health Savings Account (HSA),health savings account (hsa),"insurance, health, & wellness",other,
XEL,Home,Adoption Assistance,adoption assistance,home,office,child3
XEL,Home,Military Leave,military leave,home,other,
XEL,Financial & Retirement,401k,401k,financial & retirement,office,roth1
XEL,Perks & Discounts,Tuition Reimbursement,tuition reimbursement,perks & discounts,office,tuition
XEL,Other,Volunteer Time Off,volunteer time off,other,other,
TTD,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
TTD,"Insurance, Health, & Wellness",Gender Neutral Bathrooms,gender neutral bathrooms,"insurance, health, & wellness",other,
TTD,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
TTD,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
TTD,"Insurance, Health, & Wellness",On-Site Mother's Room,on-site mother's room,"insurance, health, & wellness",office,child3
TTD,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
TTD,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
TTD,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
TTD,"Insurance, Health, & Wellness",Free Drinks $365,free drinks $365,"insurance, health, & wellness",food,drink
